game_pk,batter,batter_name,at_bat_number,ondeck_woba
745476,457705,Andrew McCutchen,74,
745477,596019,Francisco Lindor,1,0.3205134388723402
745477,607043,Brandon Nimmo,2,
745477,457705,Andrew McCutchen,4,0.3427446141990418
745477,668804,Bryan Reynolds,5,
745477,624413,Pete Alonso,8,
745477,596019,Francisco Lindor,18,0.3205134388723402
745477,607043,Brandon Nimmo,19,
745477,457705,Andrew McCutchen,21,0.3427446141990418
745477,668804,Bryan Reynolds,22,
745477,624413,Pete Alonso,24,
745477,457705,Andrew McCutchen,36,
745477,596019,Francisco Lindor,38,0.3205134388723402
745477,607043,Brandon Nimmo,39,
745477,668804,Bryan Reynolds,41,
745477,624413,Pete Alonso,44,
745477,665833,Oneil Cruz,49,
745477,596019,Francisco Lindor,53,0.3205134388723402
745477,607043,Brandon Nimmo,54,0.3398528206020637
745477,624413,Pete Alonso,56,
745477,457705,Andrew McCutchen,59,0.3427446141990418
745477,668804,Bryan Reynolds,60,
745477,596019,Francisco Lindor,69,0.3205134388723402
745477,607043,Brandon Nimmo,70,
745477,665833,Oneil Cruz,72,
745478,656941,Kyle Schwarber,1,0.3490665514084315
745478,607208,Trea Turner,2,0.380217063407713
745478,547180,Bryce Harper,3,
745478,457705,Andrew McCutchen,4,0.3427446141990418
745478,668804,Bryan Reynolds,5,
745478,664761,Alec Bohm,8,0.2959171467705777
745478,681082,Bryson Stott,10,0.32075803446806
745478,592206,Nick Castellanos,11,
745478,665833,Oneil Cruz,13,
745478,656941,Kyle Schwarber,18,0.3490665514084315
745478,607208,Trea Turner,19,
745478,457705,Andrew McCutchen,22,0.3427446141990418
745478,668804,Bryan Reynolds,23,
745478,547180,Bryce Harper,24,0.3352790382129467
745478,664761,Alec Bohm,25,0.2959171467705777
745478,681082,Bryson Stott,27,
745478,665833,Oneil Cruz,30,
745478,592206,Nick Castellanos,32,0.3658075707769671
745478,656941,Kyle Schwarber,35,
745478,607208,Trea Turner,39,0.380217063407713
745478,547180,Bryce Harper,40,0.3352790382129467
745478,664761,Alec Bohm,41,
745478,457705,Andrew McCutchen,42,0.3427446141990418
745478,668804,Bryan Reynolds,43,0.3310161504881952
745478,665833,Oneil Cruz,46,
745478,681082,Bryson Stott,50,0.32075803446806
745478,592206,Nick Castellanos,51,
745478,457705,Andrew McCutchen,54,
745478,656941,Kyle Schwarber,57,
745478,668804,Bryan Reynolds,58,0.3310161504881952
745478,665833,Oneil Cruz,61,
745478,607208,Trea Turner,64,0.380217063407713
745478,547180,Bryce Harper,65,0.3352790382129467
745478,664761,Alec Bohm,66,
745479,596019,Francisco Lindor,1,0.3205134388723402
745479,607043,Brandon Nimmo,2,
745479,668804,Bryan Reynolds,5,0.3310161504881952
745479,665833,Oneil Cruz,6,
745479,624413,Pete Alonso,8,
745479,596019,Francisco Lindor,18,0.3205134388723402
745479,607043,Brandon Nimmo,19,
745479,668804,Bryan Reynolds,23,0.3310161504881952
745479,665833,Oneil Cruz,24,
745479,624413,Pete Alonso,25,
745479,596019,Francisco Lindor,36,0.3205134388723402
745479,607043,Brandon Nimmo,37,
745479,668804,Bryan Reynolds,40,0.3310161504881952
745479,665833,Oneil Cruz,41,
745479,624413,Pete Alonso,44,
745479,668804,Bryan Reynolds,56,0.3310161504881952
745479,665833,Oneil Cruz,57,
745479,596019,Francisco Lindor,61,0.3205134388723402
745479,607043,Brandon Nimmo,62,
745479,668804,Bryan Reynolds,68,0.3310161504881952
745479,665833,Oneil Cruz,69,
745480,596019,Francisco Lindor,1,0.3205134388723402
745480,607043,Brandon Nimmo,2,
745480,457705,Andrew McCutchen,4,0.3427446141990418
745480,668804,Bryan Reynolds,5,0.3310161504881952
745480,665833,Oneil Cruz,6,
745480,624413,Pete Alonso,7,
745480,596019,Francisco Lindor,16,0.3205134388723402
745480,607043,Brandon Nimmo,17,
745480,624413,Pete Alonso,22,
745480,457705,Andrew McCutchen,24,0.3427446141990418
745480,668804,Bryan Reynolds,25,0.3310161504881952
745480,665833,Oneil Cruz,26,
745480,596019,Francisco Lindor,36,0.3205134388723402
745480,607043,Brandon Nimmo,37,0.3398528206020637
745480,624413,Pete Alonso,39,
745480,457705,Andrew McCutchen,42,0.3427446141990418
745480,668804,Bryan Reynolds,43,0.3310161504881952
745480,665833,Oneil Cruz,44,
745480,457705,Andrew McCutchen,54,0.3427446141990418
745480,668804,Bryan Reynolds,55,
745480,596019,Francisco Lindor,57,0.3205134388723402
745480,607043,Brandon Nimmo,58,0.3398528206020637
745480,624413,Pete Alonso,60,
745481,656941,Kyle Schwarber,1,0.3490665514084315
745481,607208,Trea Turner,2,0.380217063407713
745481,547180,Bryce Harper,3,0.3352790382129467
745481,664761,Alec Bohm,4,0.32075803446806
745481,592206,Nick Castellanos,5,
745481,457705,Andrew McCutchen,10,0.3427446141990418
745481,668804,Bryan Reynolds,11,0.3310161504881952
745481,665833,Oneil Cruz,12,
745481,656941,Kyle Schwarber,16,0.3490665514084315
745481,607208,Trea Turner,17,0.380217063407713
745481,547180,Bryce Harper,18,0.3352790382129467
745481,664761,Alec Bohm,19,
745481,457705,Andrew McCutchen,23,0.3427446141990418
745481,668804,Bryan Reynolds,24,
745481,592206,Nick Castellanos,25,
745481,665833,Oneil Cruz,29,
745481,656941,Kyle Schwarber,34,0.3490665514084315
745481,607208,Trea Turner,35,0.380217063407713
745481,547180,Bryce Harper,36,0.3352790382129467
745481,664761,Alec Bohm,37,0.32075803446806
745481,592206,Nick Castellanos,38,
745481,656941,Kyle Schwarber,46,0.3490665514084315
745481,607208,Trea Turner,47,
745481,457705,Andrew McCutchen,48,0.3427446141990418
745481,668804,Bryan Reynolds,49,0.3310161504881952
745481,665833,Oneil Cruz,50,
745481,547180,Bryce Harper,52,0.3352790382129467
745481,664761,Alec Bohm,53,0.32075803446806
745481,592206,Nick Castellanos,54,
745481,656941,Kyle Schwarber,64,
745481,457705,Andrew McCutchen,65,0.3427446141990418
745481,668804,Bryan Reynolds,66,0.3310161504881952
745481,665833,Oneil Cruz,67,
745481,607208,Trea Turner,70,0.380217063407713
745481,547180,Bryce Harper,71,0.3352790382129467
745481,664761,Alec Bohm,72,
745481,592206,Nick Castellanos,76,
745481,457705,Andrew McCutchen,82,0.3427446141990418
745481,668804,Bryan Reynolds,83,0.3310161504881952
745481,665833,Oneil Cruz,84,
745482,691026,Masyn Winn,1,0.3185683012612768
745482,676475,Alec Burleson,2,0.3098225554934254
745482,502671,Paul Goldschmidt,4,
745482,457705,Andrew McCutchen,5,0.3427446141990418
745482,668804,Bryan Reynolds,6,0.3310161504881952
745482,665833,Oneil Cruz,7,
745482,680977,Brendan Donovan,9,0.3136587862538386
745482,571448,Nolan Arenado,10,
745482,691026,Masyn Winn,17,0.3185683012612768
745482,676475,Alec Burleson,18,0.3098225554934254
745482,502671,Paul Goldschmidt,20,
745482,457705,Andrew McCutchen,23,
745482,680977,Brendan Donovan,24,0.3136587862538386
745482,571448,Nolan Arenado,25,0.315483457292614
745482,691026,Masyn Winn,29,0.3185683012612768
745482,676475,Alec Burleson,30,
745482,668804,Bryan Reynolds,32,0.3310161504881952
745482,665833,Oneil Cruz,33,
745482,502671,Paul Goldschmidt,35,0.3322372513314697
745482,680977,Brendan Donovan,36,0.3136587862538386
745482,571448,Nolan Arenado,37,
745482,457705,Andrew McCutchen,44,0.3427446141990418
745482,668804,Bryan Reynolds,45,
745482,691026,Masyn Winn,48,0.3185683012612768
745482,676475,Alec Burleson,49,
745482,665833,Oneil Cruz,50,
745482,502671,Paul Goldschmidt,55,0.3322372513314697
745482,680977,Brendan Donovan,56,0.3136587862538386
745482,571448,Nolan Arenado,57,
745482,691026,Masyn Winn,64,0.3185683012612768
745482,676475,Alec Burleson,65,
745482,457705,Andrew McCutchen,66,0.3427446141990418
745482,668804,Bryan Reynolds,67,0.3310161504881952
745482,665833,Oneil Cruz,68,
745482,502671,Paul Goldschmidt,70,0.3322372513314697
745482,680977,Brendan Donovan,71,0.3136587862538386
745482,571448,Nolan Arenado,72,
745483,650490,Yandy Díaz,1,0.327380766424588
745483,670623,Isaac Paredes,3,0.3203924835464101
745483,668227,Randy Arozarena,5,
745483,457705,Andrew McCutchen,6,0.3427446141990418
745483,668804,Bryan Reynolds,7,0.3310161504881952
745483,665833,Oneil Cruz,8,
745483,650490,Yandy Díaz,14,
745483,670623,Isaac Paredes,19,0.3203924835464101
745483,668227,Randy Arozarena,21,
745483,457705,Andrew McCutchen,25,0.3427446141990418
745483,668804,Bryan Reynolds,26,0.3310161504881952
745483,665833,Oneil Cruz,27,
745483,650490,Yandy Díaz,31,0.327380766424588
745483,670623,Isaac Paredes,33,
745483,457705,Andrew McCutchen,41,
745483,668227,Randy Arozarena,42,
745483,668804,Bryan Reynolds,46,0.3310161504881952
745483,665833,Oneil Cruz,47,
745483,650490,Yandy Díaz,50,0.327380766424588
745483,670623,Isaac Paredes,52,0.3203924835464101
745483,668227,Randy Arozarena,54,
745483,457705,Andrew McCutchen,64,
745483,650490,Yandy Díaz,65,0.327380766424588
745483,670623,Isaac Paredes,67,
745483,668804,Bryan Reynolds,68,0.3310161504881952
745483,665833,Oneil Cruz,69,
745483,668227,Randy Arozarena,73,
745484,691026,Masyn Winn,1,0.3185683012612768
745484,676475,Alec Burleson,2,
745484,457705,Andrew McCutchen,4,0.3427446141990418
745484,668804,Bryan Reynolds,5,0.3310161504881952
745484,665833,Oneil Cruz,6,
745484,502671,Paul Goldschmidt,8,0.3136587862538386
745484,571448,Nolan Arenado,9,0.3322372513314697
745484,680977,Brendan Donovan,10,
745484,691026,Masyn Winn,17,0.3185683012612768
745484,676475,Alec Burleson,18,
745484,457705,Andrew McCutchen,21,
745484,502671,Paul Goldschmidt,23,0.3136587862538386
745484,571448,Nolan Arenado,24,0.3322372513314697
745484,680977,Brendan Donovan,25,
745484,668804,Bryan Reynolds,26,0.3310161504881952
745484,665833,Oneil Cruz,27,
745484,691026,Masyn Winn,36,0.3185683012612768
745484,676475,Alec Burleson,37,0.3098225554934254
745484,502671,Paul Goldschmidt,39,
745484,457705,Andrew McCutchen,41,0.3427446141990418
745484,668804,Bryan Reynolds,42,0.3310161504881952
745484,665833,Oneil Cruz,43,
745484,571448,Nolan Arenado,44,0.3322372513314697
745484,680977,Brendan Donovan,45,
745484,691026,Masyn Winn,52,0.3185683012612768
745484,676475,Alec Burleson,53,
745484,457705,Andrew McCutchen,57,0.3427446141990418
745484,668804,Bryan Reynolds,58,
745484,502671,Paul Goldschmidt,60,0.3136587862538386
745484,571448,Nolan Arenado,61,0.3322372513314697
745484,680977,Brendan Donovan,62,
745484,665833,Oneil Cruz,64,
745484,691026,Masyn Winn,69,0.3185683012612768
745484,676475,Alec Burleson,70,
745484,457705,Andrew McCutchen,76,
745485,650490,Yandy Díaz,1,0.3203924835464101
745485,668227,Randy Arozarena,3,0.327380766424588
745485,670623,Isaac Paredes,4,
745485,668804,Bryan Reynolds,7,0.3310161504881952
745485,665833,Oneil Cruz,8,
745485,650490,Yandy Díaz,17,0.3203924835464101
745485,668227,Randy Arozarena,19,0.327380766424588
745485,670623,Isaac Paredes,20,
745485,668804,Bryan Reynolds,29,0.3310161504881952
745485,665833,Oneil Cruz,30,
745485,650490,Yandy Díaz,34,0.3203924835464101
745485,668227,Randy Arozarena,36,
745485,670623,Isaac Paredes,40,
745485,668804,Bryan Reynolds,44,0.3310161504881952
745485,665833,Oneil Cruz,45,
745485,650490,Yandy Díaz,53,0.3203924835464101
745485,668227,Randy Arozarena,55,0.327380766424588
745485,670623,Isaac Paredes,56,
745485,457705,Andrew McCutchen,60,0.3427446141990418
745485,668804,Bryan Reynolds,63,0.3310161504881952
745485,665833,Oneil Cruz,64,
745486,650490,Yandy Díaz,1,0.3203924835464101
745486,668227,Randy Arozarena,3,
745486,457705,Andrew McCutchen,7,0.3427446141990418
745486,668804,Bryan Reynolds,8,0.3310161504881952
745486,665833,Oneil Cruz,9,
745486,650490,Yandy Díaz,18,0.3203924835464101
745486,668227,Randy Arozarena,20,
745486,457705,Andrew McCutchen,22,0.3427446141990418
745486,668804,Bryan Reynolds,23,0.3310161504881952
745486,665833,Oneil Cruz,24,
745486,650490,Yandy Díaz,37,0.327380766424588
745486,670623,Isaac Paredes,38,0.3203924835464101
745486,668227,Randy Arozarena,39,
745486,457705,Andrew McCutchen,40,0.3427446141990418
745486,668804,Bryan Reynolds,41,0.3310161504881952
745486,665833,Oneil Cruz,42,
745486,650490,Yandy Díaz,52,
745486,670623,Isaac Paredes,56,0.3203924835464101
745486,668227,Randy Arozarena,57,
745486,457705,Andrew McCutchen,61,0.3427446141990418
745486,668804,Bryan Reynolds,62,0.3310161504881952
745486,665833,Oneil Cruz,63,
745486,650490,Yandy Díaz,67,0.327380766424588
745486,670623,Isaac Paredes,68,
745487,691026,Masyn Winn,1,0.3185683012612768
745487,676475,Alec Burleson,2,0.3098225554934254
745487,502671,Paul Goldschmidt,4,0.3322372513314697
745487,680977,Brendan Donovan,5,
745487,457705,Andrew McCutchen,6,0.3427446141990418
745487,668804,Bryan Reynolds,7,0.3310161504881952
745487,665833,Oneil Cruz,8,
745487,571448,Nolan Arenado,10,
745487,691026,Masyn Winn,17,0.3185683012612768
745487,676475,Alec Burleson,18,
745487,457705,Andrew McCutchen,22,
745487,502671,Paul Goldschmidt,23,0.3322372513314697
745487,680977,Brendan Donovan,24,0.3136587862538386
745487,571448,Nolan Arenado,25,
745487,668804,Bryan Reynolds,26,0.3310161504881952
745487,665833,Oneil Cruz,27,
745487,691026,Masyn Winn,32,0.3185683012612768
745487,676475,Alec Burleson,33,
745487,502671,Paul Goldschmidt,40,0.3322372513314697
745487,680977,Brendan Donovan,41,0.3136587862538386
745487,571448,Nolan Arenado,42,
745487,457705,Andrew McCutchen,43,0.3427446141990418
745487,668804,Bryan Reynolds,44,0.3310161504881952
745487,665833,Oneil Cruz,45,
745487,457705,Andrew McCutchen,55,
745487,691026,Masyn Winn,56,0.3185683012612768
745487,676475,Alec Burleson,57,0.3098225554934254
745487,502671,Paul Goldschmidt,59,0.3322372513314697
745487,680977,Brendan Donovan,60,0.3136587862538386
745487,571448,Nolan Arenado,61,
745487,668804,Bryan Reynolds,62,0.3310161504881952
745487,665833,Oneil Cruz,63,
745487,691026,Masyn Winn,72,0.3185683012612768
745487,676475,Alec Burleson,73,0.3098225554934254
745487,502671,Paul Goldschmidt,75,0.3322372513314697
745487,680977,Brendan Donovan,76,
745487,457705,Andrew McCutchen,78,0.3427446141990418
745487,668804,Bryan Reynolds,79,0.3310161504881952
745487,665833,Oneil Cruz,80,
745488,682829,Elly De La Cruz,2,
745488,457705,Andrew McCutchen,4,0.3427446141990418
745488,668804,Bryan Reynolds,5,
745488,668715,Spencer Steer,8,0.3393622592643455
745488,663886,Tyler Stephenson,9,0.3333710933294821
745488,663697,Jonathan India,10,
745488,457705,Andrew McCutchen,20,0.3427446141990418
745488,668804,Bryan Reynolds,21,
745488,682829,Elly De La Cruz,23,0.3164798483593773
745488,668715,Spencer Steer,25,
745488,663886,Tyler Stephenson,29,0.3333710933294821
745488,663697,Jonathan India,30,
745488,682829,Elly De La Cruz,38,0.3164798483593773
745488,668715,Spencer Steer,40,0.3393622592643455
745488,663886,Tyler Stephenson,41,
745488,457705,Andrew McCutchen,42,0.3427446141990418
745488,668804,Bryan Reynolds,43,
745488,663697,Jonathan India,45,
745488,682829,Elly De La Cruz,55,
745488,665833,Oneil Cruz,57,0.3245041865551054
745488,457705,Andrew McCutchen,58,0.3427446141990418
745488,668804,Bryan Reynolds,59,
745488,668715,Spencer Steer,60,0.3393622592643455
745488,663886,Tyler Stephenson,61,0.3333710933294821
745488,663697,Jonathan India,62,
745489,663697,Jonathan India,1,0.3486482402837345
745489,682829,Elly De La Cruz,2,0.3164798483593773
745489,668715,Spencer Steer,3,
745489,457705,Andrew McCutchen,4,0.3427446141990418
745489,668804,Bryan Reynolds,5,0.3310161504881952
745489,665833,Oneil Cruz,6,
745489,663697,Jonathan India,19,
745489,457705,Andrew McCutchen,20,0.3427446141990418
745489,668804,Bryan Reynolds,21,0.3310161504881952
745489,665833,Oneil Cruz,22,
745489,682829,Elly De La Cruz,23,0.3164798483593773
745489,668715,Spencer Steer,24,
745489,663697,Jonathan India,37,0.3486482402837345
745489,682829,Elly De La Cruz,38,0.3164798483593773
745489,668715,Spencer Steer,39,
745489,457705,Andrew McCutchen,40,0.3427446141990418
745489,668804,Bryan Reynolds,41,0.3310161504881952
745489,665833,Oneil Cruz,42,
745489,663697,Jonathan India,54,
745489,457705,Andrew McCutchen,56,0.3427446141990418
745489,668804,Bryan Reynolds,57,0.3310161504881952
745489,665833,Oneil Cruz,58,
745489,682829,Elly De La Cruz,59,0.3164798483593773
745489,668715,Spencer Steer,60,
745490,682829,Elly De La Cruz,2,0.3164798483593773
745490,668715,Spencer Steer,4,
745490,457705,Andrew McCutchen,6,0.3427446141990418
745490,668804,Bryan Reynolds,7,0.3310161504881952
745490,665833,Oneil Cruz,8,
745490,663886,Tyler Stephenson,13,0.3333710933294821
745490,663697,Jonathan India,15,
745490,457705,Andrew McCutchen,19,0.3427446141990418
745490,668804,Bryan Reynolds,20,0.3310161504881952
745490,665833,Oneil Cruz,21,
745490,682829,Elly De La Cruz,23,0.3164798483593773
745490,668715,Spencer Steer,25,
745490,663886,Tyler Stephenson,32,
745490,457705,Andrew McCutchen,35,0.3427446141990418
745490,668804,Bryan Reynolds,36,
745490,663697,Jonathan India,37,
745490,665833,Oneil Cruz,40,
745490,682829,Elly De La Cruz,43,0.3164798483593773
745490,668715,Spencer Steer,45,0.3393622592643455
745490,663886,Tyler Stephenson,47,
745490,663697,Jonathan India,52,
745490,457705,Andrew McCutchen,55,0.3427446141990418
745490,668804,Bryan Reynolds,56,0.3310161504881952
745490,665833,Oneil Cruz,57,
745490,682829,Elly De La Cruz,59,0.3164798483593773
745490,668715,Spencer Steer,61,
745490,663886,Tyler Stephenson,67,
745491,467793,Carlos Santana,1,
745491,457705,Andrew McCutchen,8,0.3427446141990418
745491,668804,Bryan Reynolds,9,
745491,650489,Willi Castro,12,0.3264504484517118
745491,467793,Carlos Santana,13,
745491,665833,Oneil Cruz,16,
745491,457705,Andrew McCutchen,26,0.3427446141990418
745491,668804,Bryan Reynolds,27,
745491,650489,Willi Castro,29,0.3264504484517118
745491,467793,Carlos Santana,30,
745491,665833,Oneil Cruz,32,
745491,457705,Andrew McCutchen,43,0.3427446141990418
745491,668804,Bryan Reynolds,44,0.3310161504881952
745491,665833,Oneil Cruz,46,
745491,650489,Willi Castro,49,0.3264504484517118
745491,467793,Carlos Santana,50,
745491,457705,Andrew McCutchen,62,0.3427446141990418
745491,668804,Bryan Reynolds,63,0.3310161504881952
745491,665833,Oneil Cruz,65,
745491,650489,Willi Castro,67,0.3264504484517118
745491,467793,Carlos Santana,68,
745491,457705,Andrew McCutchen,78,0.3427446141990418
745491,668804,Bryan Reynolds,79,
745491,650489,Willi Castro,84,0.3264504484517118
745491,467793,Carlos Santana,85,
745491,665833,Oneil Cruz,93,
745492,457705,Andrew McCutchen,4,0.3427446141990418
745492,668804,Bryan Reynolds,5,0.3310161504881952
745492,665833,Oneil Cruz,7,
745492,650489,Willi Castro,11,
745492,457705,Andrew McCutchen,21,0.3427446141990418
745492,668804,Bryan Reynolds,22,0.3310161504881952
745492,665833,Oneil Cruz,24,
745492,650489,Willi Castro,31,
745492,457705,Andrew McCutchen,36,0.3427446141990418
745492,668804,Bryan Reynolds,37,
745492,665833,Oneil Cruz,43,
745492,650489,Willi Castro,47,
745492,457705,Andrew McCutchen,54,0.3427446141990418
745492,668804,Bryan Reynolds,55,
745492,665833,Oneil Cruz,60,0.3245041865551054
745492,457705,Andrew McCutchen,66,
745492,650489,Willi Castro,70,
745493,542303,Marcell Ozuna,3,0.3394500888445798
745493,621566,Matt Olson,4,
745493,457705,Andrew McCutchen,5,0.3427446141990418
745493,668804,Bryan Reynolds,6,0.3310161504881952
745493,665833,Oneil Cruz,8,
745493,606115,Orlando Arcia,9,
745493,457705,Andrew McCutchen,21,0.3427446141990418
745493,668804,Bryan Reynolds,22,
745493,542303,Marcell Ozuna,24,0.3394500888445798
745493,621566,Matt Olson,25,0.2726847584048907
745493,606115,Orlando Arcia,26,
745493,665833,Oneil Cruz,30,
745493,542303,Marcell Ozuna,38,
745493,457705,Andrew McCutchen,40,0.3427446141990418
745493,668804,Bryan Reynolds,41,
745493,621566,Matt Olson,43,0.2726847584048907
745493,606115,Orlando Arcia,44,
745493,665833,Oneil Cruz,46,
745493,457705,Andrew McCutchen,56,0.3427446141990418
745493,668804,Bryan Reynolds,57,0.3310161504881952
745493,665833,Oneil Cruz,59,
745493,542303,Marcell Ozuna,61,0.3394500888445798
745493,621566,Matt Olson,62,0.2726847584048907
745493,606115,Orlando Arcia,63,
745494,605141,Mookie Betts,1,0.4305492917641291
745494,660271,Shohei Ohtani,2,0.365357109492079
745494,518692,Freddie Freeman,3,
745494,457705,Andrew McCutchen,4,0.3427446141990418
745494,668804,Bryan Reynolds,5,
745494,669257,Will Smith,7,0.359840165041847
745494,606192,Teoscar Hernández,8,
745494,457705,Andrew McCutchen,17,0.3427446141990418
745494,668804,Bryan Reynolds,18,
745494,605141,Mookie Betts,24,0.4305492917641291
745494,660271,Shohei Ohtani,25,0.365357109492079
745494,518692,Freddie Freeman,26,
745494,669257,Will Smith,30,0.359840165041847
745494,606192,Teoscar Hernández,31,
745494,457705,Andrew McCutchen,35,0.3427446141990418
745494,668804,Bryan Reynolds,36,
745494,605141,Mookie Betts,39,0.4305492917641291
745494,660271,Shohei Ohtani,40,0.365357109492079
745494,518692,Freddie Freeman,41,0.3257519090928996
745494,669257,Will Smith,42,0.359840165041847
745494,606192,Teoscar Hernández,43,
745494,457705,Andrew McCutchen,55,
745494,605141,Mookie Betts,56,0.4305492917641291
745494,660271,Shohei Ohtani,57,0.365357109492079
745494,518692,Freddie Freeman,58,0.3257519090928996
745494,669257,Will Smith,59,0.359840165041847
745494,606192,Teoscar Hernández,60,
745494,668804,Bryan Reynolds,61,
745494,605141,Mookie Betts,72,0.4305492917641291
745494,660271,Shohei Ohtani,73,
745494,457705,Andrew McCutchen,75,0.3427446141990418
745494,668804,Bryan Reynolds,76,
745494,518692,Freddie Freeman,77,0.3257519090928996
745494,669257,Will Smith,78,0.359840165041847
745494,606192,Teoscar Hernández,79,
745495,605141,Mookie Betts,1,0.4305492917641291
745495,660271,Shohei Ohtani,2,0.365357109492079
745495,518692,Freddie Freeman,3,0.359840165041847
745495,606192,Teoscar Hernández,4,
745495,457705,Andrew McCutchen,10,0.3427446141990418
745495,668804,Bryan Reynolds,11,0.3310161504881952
745495,665833,Oneil Cruz,13,
745495,605141,Mookie Betts,14,0.4305492917641291
745495,660271,Shohei Ohtani,15,0.365357109492079
745495,518692,Freddie Freeman,16,
745495,457705,Andrew McCutchen,22,
745495,606192,Teoscar Hernández,23,
745495,668804,Bryan Reynolds,27,0.3310161504881952
745495,665833,Oneil Cruz,29,0.3245041865551054
745495,457705,Andrew McCutchen,35,
745495,605141,Mookie Betts,38,0.4305492917641291
745495,660271,Shohei Ohtani,39,0.365357109492079
745495,518692,Freddie Freeman,40,
745495,668804,Bryan Reynolds,41,0.3310161504881952
745495,665833,Oneil Cruz,43,
745495,606192,Teoscar Hernández,44,0.3709689515573969
745495,605141,Mookie Betts,50,0.4305492917641291
745495,660271,Shohei Ohtani,51,0.365357109492079
745495,518692,Freddie Freeman,52,
745495,606192,Teoscar Hernández,57,
745495,457705,Andrew McCutchen,64,0.3427446141990418
745495,668804,Bryan Reynolds,65,0.3310161504881952
745495,665833,Oneil Cruz,67,
745495,605141,Mookie Betts,68,0.4305492917641291
745495,660271,Shohei Ohtani,69,
745495,606192,Teoscar Hernández,75,
745495,457705,Andrew McCutchen,80,0.3427446141990418
745495,668804,Bryan Reynolds,81,0.3310161504881952
745495,665833,Oneil Cruz,83,
745495,605141,Mookie Betts,88,0.4305492917641291
745495,660271,Shohei Ohtani,89,
745496,668804,Bryan Reynolds,7,
745496,467793,Carlos Santana,11,
745496,665833,Oneil Cruz,12,
745496,650489,Willi Castro,16,
745496,668804,Bryan Reynolds,27,0.3310161504881952
745496,665833,Oneil Cruz,29,
745496,467793,Carlos Santana,33,0.3171236067540262
745496,650489,Willi Castro,34,
745496,467793,Carlos Santana,45,
745496,668804,Bryan Reynolds,46,0.3310161504881952
745496,665833,Oneil Cruz,48,
745496,650489,Willi Castro,49,
745496,668804,Bryan Reynolds,61,
745496,467793,Carlos Santana,65,0.3171236067540262
745496,650489,Willi Castro,66,
745497,605141,Mookie Betts,1,0.4305492917641291
745497,660271,Shohei Ohtani,2,0.365357109492079
745497,518692,Freddie Freeman,3,0.3257519090928996
745497,669257,Will Smith,4,0.359840165041847
745497,606192,Teoscar Hernández,5,
745497,457705,Andrew McCutchen,6,0.3427446141990418
745497,668804,Bryan Reynolds,7,0.3310161504881952
745497,665833,Oneil Cruz,9,
745497,605141,Mookie Betts,17,0.4305492917641291
745497,660271,Shohei Ohtani,18,0.365357109492079
745497,518692,Freddie Freeman,19,0.3257519090928996
745497,669257,Will Smith,20,0.359840165041847
745497,606192,Teoscar Hernández,21,
745497,457705,Andrew McCutchen,24,0.3427446141990418
745497,668804,Bryan Reynolds,25,
745497,665833,Oneil Cruz,31,
745497,605141,Mookie Betts,35,0.4305492917641291
745497,660271,Shohei Ohtani,36,0.365357109492079
745497,518692,Freddie Freeman,37,
745497,457705,Andrew McCutchen,40,
745497,669257,Will Smith,41,0.359840165041847
745497,606192,Teoscar Hernández,42,
745497,668804,Bryan Reynolds,44,0.3310161504881952
745497,665833,Oneil Cruz,46,
745497,605141,Mookie Betts,52,
745497,457705,Andrew McCutchen,56,
745497,660271,Shohei Ohtani,57,0.365357109492079
745497,518692,Freddie Freeman,58,0.3257519090928996
745497,669257,Will Smith,59,0.359840165041847
745497,606192,Teoscar Hernández,60,
745497,668804,Bryan Reynolds,62,0.3310161504881952
745497,665833,Oneil Cruz,64,
745498,542303,Marcell Ozuna,3,0.3394500888445798
745498,621566,Matt Olson,4,
745498,457705,Andrew McCutchen,5,0.3427446141990418
745498,668804,Bryan Reynolds,6,
745498,606115,Orlando Arcia,11,
745498,542303,Marcell Ozuna,21,0.3394500888445798
745498,621566,Matt Olson,22,
745498,457705,Andrew McCutchen,23,0.3427446141990418
745498,668804,Bryan Reynolds,24,
745498,606115,Orlando Arcia,28,
745498,542303,Marcell Ozuna,36,0.3394500888445798
745498,621566,Matt Olson,37,
745498,606115,Orlando Arcia,43,
745498,457705,Andrew McCutchen,46,0.3427446141990418
745498,668804,Bryan Reynolds,47,
745498,542303,Marcell Ozuna,53,
745498,621566,Matt Olson,57,0.2726847584048907
745498,606115,Orlando Arcia,60,
745498,457705,Andrew McCutchen,64,0.3427446141990418
745498,668804,Bryan Reynolds,65,
745498,542303,Marcell Ozuna,68,0.3394500888445798
745498,621566,Matt Olson,69,
745499,663538,Nico Hoerner,1,0.364872846918827
745499,673548,Seiya Suzuki,2,0.3218178371517683
745499,641355,Cody Bellinger,3,0.280430454368654
745499,666624,Christopher Morel,4,
745499,457705,Andrew McCutchen,7,0.3427446141990418
745499,668804,Bryan Reynolds,8,0.3310161504881952
745499,665833,Oneil Cruz,9,
745499,664023,Ian Happ,10,
745499,663538,Nico Hoerner,17,0.364872846918827
745499,673548,Seiya Suzuki,18,0.3218178371517683
745499,641355,Cody Bellinger,19,
745499,457705,Andrew McCutchen,22,0.3427446141990418
745499,668804,Bryan Reynolds,23,
745499,666624,Christopher Morel,24,0.3410449178843963
745499,664023,Ian Happ,27,
745499,665833,Oneil Cruz,29,
745499,663538,Nico Hoerner,35,0.364872846918827
