Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID,batter_id,avg_protection_score,games_x,total_pa,avg_batting_order,batter,avg_ondeck_protection,avg_preceding_protection,games_y,total_pitches,Team_Abbr,park_factor,wOBA_park_adj,heart_pct,avg_pitcher_fip_minus,avg_pitcher_fip,unique_pitchers_faced,ondeck_adj,preceding_adj,protection_adj,park_adj,pitcher_adj,pitch_quality_adj,wOBA_true_talent,total_context_adj
Bryan Reynolds,PIT,156,692,24,73,88,10,0.082369942,0.225433526,0.172025723,0.330337078,0.274919614,0.343930635,0.446945337,0.3427446141990418,0.3532597793068254,118.23192994662918,0.97876488417387,16.06566525149137,-18.195941925048828,2.1690951929669087,Bryan Reynolds,19326,668804,668804,0.3293305816401204,156,692,4.728323699421965,668804,0.3308519738609793,0.3268763976373121,90,1551,PIT,101.54402256011964,0.3375330280973635,0.07433742727860375,100.29505348015924,3.824401429830009,188,-0.00020948516086752856,-0.0005215388423961409,-0.0007310240032636694,0.005211586101678267,-0.0002950534801592397,-0.004684497283956923,0.3414655542980592,9.111829461691447e-05
Logan O'Hoppe,LAA,136,522,20,64,56,2,0.06321839,0.296934865,0.164926931,0.318032786,0.244258872,0.303262955,0.409185803,0.3110666224686518,0.3332774235652043,101.6011702451672,-4.74215093255043,-3.785808069212233,7.252860184758902,2.1449817823344293,Logan O'Hoppe,24729,681351,681351,0.3273496571728579,136,523,4.988527724665392,681351,0.32988508877754125,0.33030610695287665,77,1077,LAA,101.23049020767212,0.3072855044270807,0.09023255813953489,99.26840591835276,3.785253812205168,155,-0.00030617366921133486,-0.00017856791083968316,-0.000484741580051018,0.0037811180415711076,0.0007315940816472449,-0.0023002276548172522,0.31279926895331334,0.00026455472505559257
Lourdes Gurriel Jr.,ARI,133,553,18,72,75,7,0.052441229,0.182640144,0.155945419,0.313283208,0.278752436,0.32188065,0.434697855,0.3267033058016196,0.3247544108957484,108.31744267166582,-0.6943700537085533,4.805801452228541,-2.6786558628082275,2.128899553329428,Lourdes Gurriel Jr.,19238,666971,666971,0.3417040558093958,133,555,5.230630630630631,666971,0.3420986653757242,0.336200630199585,84,1363,ARI,100.64197778701782,0.32461932186289194,0.11903012490815577,100.29894208604773,3.8245497082286333,172,0.0009151839906069604,0.00041088441383115297,0.0013260684044381133,0.0020839839387276626,-0.00029894208604773096,0.0020194073604758805,0.3219548215948139,0.005728401789689388
Cody Bellinger,CHC,130,569,18,72,78,9,0.079086115,0.156414762,0.160852714,0.287439613,0.265503875,0.32513181,0.426356589,0.3218178371517683,0.3049769011256533,107.75359795665254,1.3971683979034424,6.6728287616541015,-5.552166521549225,2.080191667768048,Cody Bellinger,15998,641355,641355,0.3163325774504981,130,570,5.033333333333333,641355,0.3044352799092085,0.3463042871021598,75,1188,CHC,97.8569507598877,0.3288655886503301,0.12809564474807855,100.15489835172858,3.819057103714522,159,-0.002851154556044611,0.001421250104088634,-0.0014299044519559768,-0.007047751498561794,-0.00015489835172857624,0.0033792353364642974,0.32716263145676067,-0.0049435222623248985
Jake Cronenworth,SDP,155,656,17,72,83,5,0.092987804,0.179878048,0.149046793,0.274157303,0.240901213,0.323619631,0.389948006,0.31488512410708,0.3394956897330027,104.99728058093454,0.0914641916751861,4.011579647335907,-5.940893054008484,2.0655615062489474,Jake Cronenworth,18036,630105,630105,0.3425125855744141,154,656,4.920731707317073,630105,0.3395388921917406,0.3424391394220136,87,1508,SDP,95.90458273887634,0.3283316762499574,0.10557768924302789,100.09033721947853,3.816595290515156,176,0.000659206672208601,0.0010347353360740108,0.001693942008282612,-0.013446552142877377,-9.033721947852769e-05,1.542010706698238e-06,0.3269686774944174,-0.01166073090440954
Pete Alonso,NYM,162,695,34,91,88,3,0.100719424,0.247482014,0.21875,0.275862068,0.240131578,0.329496402,0.458881578,0.3398528206020637,0.3459385178431717,121.37286475824538,-4.215423002839088,13.54727068691504,-16.84054470062256,2.059340861214629,Pete Alonso,19251,624413,624413,0.3318111802037121,165,708,5.045197740112994,624413,0.32970832868147454,0.35160409149677996,89,1538,NYM,96.34352326393127,0.35275108184599313,0.10484927916120576,99.85844984183166,3.8077530755916884,187,-0.0003238496788180057,0.0019512305435506472,0.0016273808647326415,-0.012898261243929454,0.00014155015816834292,-0.00010771950156662144,0.34931308156097274,-0.011520150038931778
Randy Arozarena,- - -,154,648,20,77,60,20,0.11265432,0.260802469,0.169398908,0.274725274,0.218579234,0.331790123,0.387978142,0.3203924835464101,0.322468658871776,114.24854061392074,-1.1503080874681473,9.414241790940022,-11.701110601425173,1.982053602537328,Randy Arozarena,19290,668227,668227,0.3261433234627089,154,650,4.98,668227,0.3297691967114536,0.33048277408283316,88,1543,,100.0,0.3203924835464101,0.09474367293964958,100.27409008928682,3.823602064165954,177,-0.00031776287582009903,-0.00016090119784403225,-0.0004786640736641313,0.0,-0.00027409008928681546,-0.0016235604348000482,0.3230759641531055,-0.001828134419177364
Shea Langeliers,OAK,137,534,29,58,80,4,0.076779026,0.27153558,0.226141078,0.251592356,0.22406639,0.288389513,0.450207468,0.31521909476671,0.3280744050678454,109.4924367781867,-2.7900562956929207,3.009898085990128,-1.7468717098236084,1.9584334565593065,Shea Langeliers,25816,669127,669127,0.2905715246460919,135,537,5.216014897579144,669127,0.3274360010797257,0.3501645555035035,77,1041,OAK,96.36880159378052,0.3270966220950222,0.10949612403100775,99.4246707954439,3.7912124272977636,161,-0.0005510824389928893,0.0018072769442230019,0.0012561945052301125,-0.01187752732831221,0.0005753292045560983,0.0005893072289036772,0.32632121259297686,-0.010607354798734517
Jake Meyers,HOU,148,513,13,51,61,11,0.06822612,0.228070175,0.14099783,0.262686567,0.219088937,0.286274509,0.360086767,0.2845809464361153,0.3069262767401267,84.75877468073166,2.204454630613327,-6.7418329801419095,8.596922159194946,1.9476930736698408,Jake Meyers,20308,676694,676694,0.3358413071738799,139,516,5.075581395348837,676694,0.3314372141736181,0.3259509837231835,74,962,HOU,99.48140382766724,0.2860644658061904,0.1040582726326743,101.15347277716873,3.8571342503726114,152,-0.0001509611296036495,-0.0006140802338090002,-0.0007650413634126497,-0.0014835193700750704,-0.0011534727771687302,-0.00022637048084634125,0.2903895723700294,-0.0013214584371653315
Yandy Díaz,TBR,145,621,14,55,65,0,0.080515297,0.152979066,0.13321492,0.31441048,0.280639431,0.341384863,0.413854351,0.3305333292234731,0.3390151335583535,120.34472436052371,-3.63025863468647,10.825770597652047,-12.782237768173218,1.923750224550192,Yandy Diaz,16578,650490,650490,0.3141349137033543,145,622,4.760450160771704,650490,0.3277010668223965,0.3306871521287334,89,1554,TBR,96.29061222076416,0.3432664115434887,0.10617760617760617,100.407321707728,3.8286823864189934,177,-0.000524575864725807,-0.00014046339325400893,-0.000665039257979816,-0.012733082320015576,-0.00040732170772800206,9.15295508934405e-05,0.34216674757263915,-0.01289927031937395
Ryan McMahon,COL,153,645,20,68,65,4,0.106976744,0.286821705,0.155202822,0.319672131,0.241622574,0.32503888,0.396825396,0.3154038186177774,0.3257490161094243,88.2810928471532,-2.6541661247611046,-11.69291066971846,8.604419708251953,1.907867172335438,Ryan McMahon,15112,641857,641857,0.3176630931796841,153,649,5.254237288135593,641857,0.328583974468256,0.32407644369339755,89,1646,COL,113.34958076477052,0.27825759609320594,0.1343101343101343,99.7753501081423,3.8045843576009957,189,-0.00043628510013986045,-0.0008015342367875933,-0.0012378193369274538,0.03714622252457145,0.00022464989185769468,0.00431140877077266,0.28094519888017333,0.03999516206655897
CJ Abrams,WSN,138,602,20,79,65,31,0.066445182,0.212624584,0.186691312,0.28463476,0.245841035,0.314475873,0.432532347,0.3222490843123815,0.320060089930592,106.3049254749442,1.608085997402668,6.146851373139336,-8.262802600860596,1.859852900857557,CJ Abrams,25768,682928,682928,0.3164549144483042,137,606,4.602310231023102,682928,0.31909110829727483,0.30510912027178183,83,1392,WSN,99.63456988334656,0.3234309985878143,0.10507246376811594,99.62459920867013,3.798835998778857,186,-0.0013855717172379768,-0.002698266578949166,-0.004083838296187143,-0.0011819142754328493,0.0003754007913298665,-7.424181053009501e-05,0.32824543952135204,-0.005715395173479954
Gleyber Torres,NYY,154,665,15,80,63,4,0.09774436,0.204511278,0.120954003,0.306306306,0.257240204,0.330316742,0.378194207,0.3126727258098251,0.3136443399264845,105.0829412563799,-4.586038514971733,-0.718431464465592,-3.685068845748901,1.8216471756372457,Gleyber Torres,16997,650402,650402,0.3575104497406908,154,667,4.776611694152924,650402,0.33336823394121534,0.32595001880092356,90,1558,NYY,98.9298939704895,0.3160548477926141,0.10077021822849808,99.9177091798623,3.810012723393162,185,4.2140847156074694e-05,-0.0006141767260349929,-0.0005720358788789182,-0.0033821219827890325,8.22908201377004e-05,-0.0007195786414727741,0.31876328580387,-0.004756027323278425
Bryson Stott,PHI,148,571,11,65,57,32,0.092819614,0.162872154,0.110671937,0.274939172,0.245059288,0.315236427,0.355731225,0.2959171467705777,0.3119384603009131,86.98173722315366,4.602767609059811,-4.286181632528955,2.4069921672344208,1.777278723239052,Bryson Stott,26294,681082,681082,0.3477044510946854,147,572,4.97027972027972,681082,0.3332449774259018,0.3301252565926135,85,1350,PHI,101.27016305923462,0.2922056584400785,0.10573343261355175,100.43581695789673,3.8297689532207175,182,2.981519562472168e-05,-0.00019665294686599944,-0.00016683775124127776,0.0037114883304991686,-0.00043581695789673345,2.4903516285277454e-05,0.2957980061295008,0.004005371053439902
Colt Keith,DET,148,556,13,54,61,7,0.064748201,0.197841726,0.120155039,0.306329113,0.259689922,0.309352517,0.379844961,0.3007700167838417,0.3159625199589416,95.30405231459928,0.3396484851837158,-2.647822176599391,0.9054285287857056,1.723350989016357,Colt Keith,27899,690993,690993,0.3392132481022044,150,564,4.900709219858156,690993,0.3333836133159448,0.32623788387622527,80,1053,DET,100.305438041687,0.29985414814582784,0.09257473481195758,100.29680249422798,3.8244681223704,154,4.367878462901986e-05,-0.0005853902185048221,-0.0005417114338758022,0.0009158686380138503,-0.0002968024942279755,-0.001948901153953849,0.3049205703995634,-0.0012779414555878256
Jesús Sánchez,MIA,149,537,18,60,64,16,0.076350093,0.260707635,0.165644172,0.315315315,0.251533742,0.313432835,0.417177914,0.3169589393147815,0.3476688987330386,101.40871327945555,0.6551544815301895,1.55975780428454,-3.9787464141845694,1.604145705201739,Jesus Sanchez,19913,660821,660821,0.3220914292911122,149,538,4.933085501858736,660821,0.32809157774009123,0.31686974221894476,82,996,MIA,100.99986791610718,0.31382114239798303,0.10140562248995984,99.98103131258274,3.812427291674577,160,-0.0004855247729563361,-0.0015222043842328726,-0.002007729157189209,0.003137796916798441,1.8968687417256546e-05,-0.0006242680022535099,0.3179023054044355,0.00048683106993846557
Spencer Steer,CIN,158,656,20,74,92,25,0.109756097,0.208841463,0.177700349,0.260143198,0.224738675,0.31859756,0.402439024,0.3164798483593773,0.3205350726888519,97.6135733111714,4.5349496603012085,2.662917863173515,-9.573967397212982,1.5510591096120343,Spencer Steer,26323,668715,668715,0.3265610478914316,158,660,5.098484848484849,668715,0.33306635336378637,0.337170224854742,89,1488,CIN,104.54981327056883,0.3027072344360347,0.10182063385030343,100.10703849120254,3.8172321351574876,184,1.195278941317768e-05,0.0005078438793468532,0.0005197966687600309,0.013772613923342614,-0.00010703849120254461,-0.0005620162982019706,0.3054555820009235,0.013837432785103219
Sal Frelick,MIL,145,524,2,66,32,18,0.07442748,0.148854961,0.075789474,0.305555555,0.258947368,0.319845857,0.334736842,0.2920540520680892,0.2833637702395883,86.70234687598976,3.27005635201931,-5.062294936463754,2.2768096923828125,1.5214127283533192,Sal Frelick,29622,686217,686217,0.3277186689563247,146,535,4.674766355140188,686217,0.33426981567471825,0.32828410186403917,84,1193,MIL,98.89779090881348,0.2953089744313614,0.09144295302013423,99.92781171213045,3.8103979481625854,163,0.00013229902050636568,-0.0003807684197234318,-0.00024846939921706617,-0.0032549223632721835,7.218828786955101e-05,-0.0021186684227273503,0.3010508784711346,-0.005694248473086151
Vinnie Pasquantino,KCR,131,554,19,64,97,1,0.072202166,0.128158844,0.183467742,0.264916467,0.262096774,0.314647377,0.445564516,0.3245793902787609,0.3362866000852723,109.23137778473206,-1.4433144629001615,4.408383428577507,-8.157171249389648,1.5092887460821536,Vinnie Pasquantino,27676,686469,686469,0.3346908034334522,133,568,5.049295774647887,686469,0.33435358989012115,0.4082183278950619,89,1455,KCR,103.06445360183716,0.31492855095578287,0.10628019323671498,100.1027352368467,3.8170680455883583,180,0.00014067644204665553,0.0076126541833788424,0.007753330625425498,0.009650839322978055,-0.00010273523684669784,0.00010691760975976086,0.3093464187194526,0.017613822795010014
Jake Burger,MIA,137,579,29,68,76,1,0.053540587,0.259067357,0.209345795,0.291666666,0.250467289,0.300518134,0.459813084,0.3254176387547207,0.3390461868709988,107.10199781380808,-0.6811041459441185,4.236124266662797,-9.694618463516235,1.4352359718745888,Jake Burger,22275,669394,669394,0.3154251328230227,137,579,5.160621761658031,669394,0.321137752104679,0.31257770563683357,68,1009,MIA,100.99986791610718,0.32219610329096676,0.09226190476190477,99.62602281301372,3.798890282956373,151,-0.0011809073364975609,-0.0019514080424439919,-0.0031323153789415527,0.0032215354637539217,0.0003739771869862807,-0.0019958256614617705,0.32800580735059753,-0.002280582763635682
Ryan Mountcastle,BAL,124,507,13,54,63,3,0.053254437,0.224852071,0.154334038,0.326704545,0.270613107,0.307692307,0.424947145,0.3155164792692873,0.3362988558682528,107.40570198559644,-0.8342187628149986,3.4619348171818194,-6.39782190322876,1.4323526982343306,Ryan Mountcastle,18373,663624,663624,0.3460230750769278,126,514,5.223735408560311,663624,0.34039471756252376,0.3226344159414593,83,1335,BAL,98.61453771591188,0.3199492555329166,0.10569715142428786,100.37253329798271,3.82735585196535,171,0.0007447892092869168,-0.0009457370119814179,-0.00020094780269450108,-0.004432776263629312,-0.000372533297982713,1.9461337895693154e-05,0.3208597958138362,-0.004241729430445407
Zack Gelof,OAK,138,547,17,60,49,25,0.069469835,0.34369287,0.150905433,0.296296296,0.211267605,0.270220588,0.362173038,0.2764205327805351,0.2734827424500748,82.200735945859,4.283658906817436,-6.856592186170106,2.48012575507164,1.420501095986472,Zack Gelof,29766,680869,680869,0.3369408815559662,137,548,4.85948905109489,680869,0.3312465640915847,0.32949987420721405,71,1107,OAK,96.36880159378052,0.2868361214511303,0.10216998191681737,99.33064396506134,3.7876270426543566,147,-0.00017002613780698895,-0.00025919118540594367,-0.0004292173232129326,-0.010415588670595222,0.0006693560349386587,-0.0005096140882248808,0.29267728599183285,-0.012023776116971694
Jesse Winker,- - -,145,508,14,63,58,14,0.124015748,0.208661417,0.15116279,0.303514376,0.253488372,0.359683794,0.404651162,0.3378350832869136,0.3302987719339038,117.67612396301912,-2.8266476839780807,7.911071334461189,-11.492769360542296,1.3839422503368202,Jesse Winker,13590,608385,608385,0.3231111384354965,147,516,4.837209302325581,608385,0.3266262125211391,0.32037245924116364,87,1369,,100.0,0.3378350832869136,0.12243401759530792,99.34081533173676,3.7880148921833916,177,-0.0006320612948515492,-0.0011719326820109845,-0.0018039939768625336,0.0,0.0006591846682632366,0.0025299912635487025,0.3370688515857184,6.681261842293208e-05
Lane Thomas,- - -,130,528,15,65,63,32,0.083333333,0.259469696,0.163135593,0.298461538,0.237288135,0.308712121,0.400423728,0.3088420941662291,0.3112877442216963,98.80129304021476,3.989039823412895,3.383000171053884,-7.656508311629295,1.376071282125522,Lane Thomas,16939,657041,657041,0.3335147767338965,128,529,4.871455576559546,657041,0.3334618055558839,0.325057804224286,62,1087,,100.0,0.3088420941662291,0.10487580496780129,99.88633862416316,3.80881651686146,142,5.1498008622929973e-05,-0.0007033981836987503,-0.0006519001750758203,0.0,0.00011366137583684122,-0.00010374063057729255,0.31181766469702393,-0.0008693021814899541
Maikel Garcia,KCR,157,626,7,84,58,37,0.067092651,0.164536741,0.100869566,0.268085106,0.231304347,0.281350482,0.332173913,0.270082251818617,0.3051139610756632,70.89697766953812,8.074000909924507,-12.771773477935088,4.074806571006775,1.2447227357159438,Maikel Garcia,22715,672580,672580,0.4090284771045523,158,634,4.79179810725552,672580,0.4036643036333092,0.3306068635468071,91,1492,KCR,103.06445360183716,0.2620517961139249,0.13547954393024816,100.07750658659089,3.816106039160693,185,0.007071747816365459,-0.00014849225144664135,0.006923255564918818,0.00803045570469213,-7.750658659088571e-05,0.004486820213789739,0.25858520035783966,0.019518038069991573
Leody Taveras,TEX,151,529,12,59,44,23,0.079395085,0.211720226,0.122916667,0.272222222,0.229166666,0.288973384,0.352083333,0.2821436639974325,0.2994106190414721,83.89084219336124,1.598325476050377,-8.152336819220944,2.177668482065201,1.193824758897297,Leody Taveras,18900,665750,665750,0.3096523192797649,148,529,4.916824196597354,665750,0.3124584675739234,0.32749409362374526,85,1179,TEX,98.6534059047699,0.2859948538115204,0.11704834605597965,99.45489440462185,3.792364899031354,180,-0.002048835789573117,-0.00045976924375282224,-0.0025086050333259394,-0.0038511898140878853,0.0005451055953781464,0.0017221405326494617,0.29167118950089427,-0.00518275991014251
Justin Turner,- - -,139,539,11,59,55,0,0.109461966,0.176252319,0.123913043,0.299168975,0.258695652,0.354359925,0.382608695,0.3265532150836852,0.333037392387177,116.46404160788208,-4.55053286254406,5.603319104326765,-12.286426551640034,1.1548908164992762,Justin Turner,5235,457759,457759,0.3115209278199758,139,542,4.955719557195572,457759,0.31852695435488115,0.35004183045980697,77,1322,,100.0,0.3265532150836852,0.10378787878787879,99.83632151289176,3.8069092890847664,151,-0.0014419871114773443,0.0017950044398533484,0.0003530173283760041,0.0,0.00016367848710824263,-0.00026692955756566704,0.3270451332040616,-7.759071629790559e-05
Paul Goldschmidt,STL,154,654,22,70,65,11,0.071865443,0.264525993,0.168614357,0.307881773,0.245409015,0.301538461,0.414023372,0.3098225554934254,0.3324428593780234,100.02900100910848,-0.059072196483612,-0.036391721660149,-10.655078768730164,1.1537208876533984,Paul Goldschmidt,9218,502671,502671,0.3179828636548202,154,657,4.963470319634704,502671,0.32380422632856176,0.3257614195511292,87,1626,STL,97.5001335144043,0.3177662884406752,0.1365040148239654,100.81710360651182,3.8443079873359647,184,-0.0009142599141092833,-0.0006330366510144292,-0.0015472965651237127,-0.007943732947249815,-0.0008171036065118216,0.004640490847847325,0.31554779948037254,-0.004033435058014381
Luis Arraez,- - -,150,672,4,83,46,9,0.035714285,0.043154761,0.078492936,0.323966942,0.313971742,0.346268656,0.392464678,0.3227873320343612,0.3302921483899164,109.21884083893246,-0.9683540388941764,6.439746615190863,-18.09548097848892,1.116278262462667,Luis Arraez,18568,650333,650333,0.3456633408326133,152,681,4.826725403817915,650333,0.3240616090741316,0.3309345673502398,89,1422,,100.0,0.3227873320343612,0.09738884968242767,100.05742394587936,3.81534025782665,176,-0.0008885216395522977,-0.00011572187110336918,-0.0010042435106556668,0.0,-5.742394587936417e-05,-0.001226783923383335,0.3255422499543455,-0.0021736034881596374
Jorge Soler,- - -,142,574,21,84,64,1,0.118466898,0.245644599,0.200811359,0.292537313,0.24137931,0.338003502,0.442190669,0.3397771031342955,0.3522061130456757,119.58796962459358,-4.398667372763157,9.046388107595632,-17.95328962802887,1.061829971046185,Jorge Soler,14221,624585,624585,0.3559675439969594,144,582,4.840206185567011,624585,0.3325820299427345,0.3318021804301885,79,1293,,100.0,0.3397771031342955,0.10046728971962617,99.76001698610243,3.8039996825665017,166,-3.64795526920092e-05,-2.8960563108498816e-05,-6.544011580050801e-05,0.0,0.0002399830138975716,-0.0007650179178035607,0.33984019774769414,-0.0010704410475016403
George Springer,TOR,145,614,19,74,56,16,0.097719869,0.187296416,0.150458715,0.244552058,0.220183486,0.303425774,0.370642201,0.2983212936760745,0.3252579235639729,94.45291379764272,3.4486011937260628,-0.4484749681065834,-9.672271013259888,1.0565996169344485,George Springer,12856,543807,543807,0.3606274106548655,145,616,4.878246753246753,543807,0.35301451890133145,0.32828920855334626,85,1288,TOR,99.45313930511476,0.29996166612785063,0.10304449648711944,99.93130142001152,3.810531015979462,165,0.002006769343167686,-0.00038025775079272297,0.001626511592374963,-0.0016403724517761176,6.869857998847806e-05,-0.00037843690267956934,0.3019814690004061,-0.0004609963420692019
Ceddanne Rafaela,BOS,152,571,15,70,75,19,0.026269702,0.264448336,0.143382353,0.312335958,0.246323529,0.274165202,0.389705882,0.2860401698821027,0.2759756437489684,80.91939343147581,0.5855370610952377,-11.880657260497545,2.938391327857971,1.031112586796556,Ceddanne Rafaela,24262,678882,678882,0.3569431621077274,151,571,5.028021015761821,678882,0.34929954189863066,0.3310894068545183,88,1174,BOS,104.24087047576904,0.27440309024337356,0.09914529914529914,99.85483471780202,3.8076152254681954,196,0.0016352716428976067,-0.00010023792067551663,0.00153503372222209,0.01163707963872912,0.0001451652821979792,-0.0009633165039526145,0.2796562924606486,0.012063631574800615
Orlando Arcia,ATL,157,602,17,50,46,2,0.068106312,0.212624584,0.136116153,0.249394673,0.217785843,0.271214642,0.353901996,0.2726847584048907,0.2658615112304687,72.46293801034192,-1.095210276544094,-20.91848400196112,8.75169837474823,0.8218255436212739,Orlando Arcia,13185,606115,606115,0.3656979142708862,159,609,4.970443349753694,606115,0.33059311622258714,0.34035646406971287,84,1249,ATL,100.12708902359007,0.2723386458789847,0.10808646917534027,100.23612259281789,3.822154306347952,170,-0.00023537092470674593,0.0008264678008439386,0.0005910968761371927,0.00034611252590599495,-0.0002361225928178925,0.00037785900055355566,0.27709761865260524,0.0015511909954146357
Brendan Rodgers,COL,135,539,13,67,54,1,0.057513914,0.244897959,0.139720559,0.337988826,0.267465069,0.314126394,0.407185628,0.3136017778732257,0.2994594717384281,87.06819590311625,-0.8672080412507057,-9.20227640921415,-1.523686408996582,0.7531251979310014,Brendan Rodgers,17907,663898,663898,0.3235208268813509,132,541,5.024029574861368,663898,0.32795909316490396,0.3272027306991858,71,1116,COL,113.34958076477052,0.2766677880565169,0.10801080108010801,99.68496490725134,3.801137833774262,146,-0.0004987732304750636,-0.0004889055362087669,-0.0009876787666838307,0.03693398981670881,0.0003150350927486585,0.00036650878626871554,0.28292100180078933,0.035997784743545036
Nolan Schanuel,LAA,147,607,13,62,54,10,0.112026359,0.169686985,0.111753372,0.285365853,0.250481695,0.343283582,0.362235067,0.3154721189889544,0.3223162760552074,104.700086465124,-3.4775820150971413,-0.2132062425792091,-13.062057495117188,0.7068457568033597,Nolan Schanuel,33189,694384,694384,0.323953639100402,146,607,4.894563426688633,694384,0.3300100801581531,0.32983577794387864,81,1302,LAA,101.23049020767212,0.31163745067495996,0.10914681014604151,99.27378426600706,3.785458896700819,164,-0.000293674531150151,-0.00022560081173948477,-0.0005192753428896358,0.003834668313994427,0.0007262157339929445,0.0005369101461587409,0.3141888364291922,0.0031260873832705876
Alec Burleson,STL,152,595,21,71,78,9,0.058823529,0.127731092,0.151736745,0.276315789,0.268738574,0.314189189,0.420475319,0.3185683012612768,0.3330286058328919,105.91548739806632,-3.037570096552372,1.1713316113083565,-14.689480304718018,0.6580925838363327,Alec Burleson,27615,676475,676475,0.3146769522370414,152,595,4.8386554621848745,676475,0.32291949794422836,0.3181710428715739,84,1136,STL,97.5001335144043,0.3267362718167075,0.10610079575596817,100.69028692389803,3.8394722762466795,169,-0.0010027327525426234,-0.0013920743189699603,-0.0023948070715125837,-0.008167970555430726,-0.0006902869238980287,8.000798764774067e-05,0.3286021135630836,-0.009792482715397538
Alex Verdugo,NYY,149,621,13,74,61,2,0.078904991,0.149758454,0.123434705,0.252699784,0.232558139,0.290791599,0.355992844,0.2834208144509927,0.3067315089238154,84.5065494338301,-2.4940835386514664,-13.503019827261786,-1.2658147811889648,0.6005180049240338,Alex Verdugo,17027,657077,657077,0.3397510933982199,148,621,5.0144927536231885,657077,0.3320248086870409,0.39178043673241775,88,1432,NYY,98.9298939704895,0.28648652401824704,0.12718378756114604,100.06444442717176,3.8156079593509142,196,-9.220167826137216e-05,0.005968865067114426,0.005876663388853054,-0.0030657095672543266,-6.444442717176458e-05,0.0032424567584244204,0.28265007148349475,0.0061178550071949115
Andrew McCutchen,PIT,120,515,20,66,50,3,0.112621359,0.258252427,0.178571428,0.282828282,0.232142857,0.328155339,0.410714285,0.3245041865551054,0.3237934967695389,105.95487183118608,-2.863839812576771,0.8034136885471961,-13.102145433425903,0.5078340495846205,Andrew McCutchen,9847,457705,457705,0.3375149397546964,120,516,4.924418604651162,457705,0.3399551572525267,0.3307777475778497,76,1379,PIT,101.54402256011964,0.31956995436435565,0.10973837209302326,100.0870785541157,3.8164710326974425,165,0.000700833178287208,-0.0001314038483423763,0.0005694293299448317,0.004934232190749732,-8.70785541157062e-05,0.0006256444382060029,0.31953642982195696,0.006216384513016273
Nick Castellanos,PHI,162,659,23,80,86,6,0.062215477,0.210925644,0.176567657,0.293721973,0.254125412,0.311077389,0.430693069,0.32075803446806,0.336012457922307,103.70135739075258,-3.847552075982094,-0.9307448976260552,-18.74859094619751,0.2427368818727392,Nick Castellanos,11737,592206,592206,0.3117708226325457,162,663,4.883861236802414,592206,0.3206429485965159,0.330674500661864,91,1361,PHI,101.27016305923462,0.3167349837093115,0.11045655375552282,100.1919048195197,3.8204682160617653,198,-0.001230387687313872,-0.0001417285399409496,-0.0013721162272548216,0.004023050758748481,-0.0001919048195197064,0.0007333716875809381,0.31854104907059594,0.003576211038594304
Rhys Hoskins,MIL,131,517,26,59,82,3,0.102514506,0.28820116,0.204899777,0.25,0.213808463,0.302912621,0.41870824,0.3134320541810432,0.3063247621291342,101.09120767772929,-3.3119177147746086,-2.637297670947677,-12.71459674835205,0.19941526921298,Rhys Hoskins,16472,656555,656555,0.3088471645465695,134,530,4.739622641509434,656555,0.31573393198697386,0.32801644845273864,69,1224,MIL,98.89779090881348,0.3169252329104462,0.13535684987694832,100.037172194984,3.814568028066624,149,-0.0017212893482680736,-0.0004075337608534846,-0.0021288231091215583,-0.0034931787294030237,-3.717219498399515e-05,0.004468416105794762,0.3161710289309869,-0.0011164135377458246
Josh Bell,- - -,145,603,19,62,71,0,0.084577114,0.199004975,0.156133829,0.286069651,0.249070631,0.319397993,0.40520446,0.3167610388105638,0.3121468643548111,101.48972844108862,-4.083095327019692,-3.0088939477258982,-17.8531277179718,-0.0727462283066626,Josh Bell,13145,605137,605137,0.3216934886548897,145,604,5.08112582781457,605137,0.31954549691828077,0.3009282572971767,90,1368,,100.0,0.3167610388105638,0.10117302052785923,99.97383430895627,3.8121528590878784,200,-0.0013401328551373827,-0.0031163528764096785,-0.004456485731547061,0.0,2.6165691043729568e-05,-0.0006591582965686009,0.3227899716608276,-0.005141809719159392
Andrew Vaughn,CHW,149,619,19,55,70,2,0.061389337,0.213247172,0.15614035,0.285377358,0.245614035,0.297253634,0.401754385,0.3037608829183994,0.3203022780927639,97.40133149930216,-2.466633126139641,-4.307181086516193,-17.534156799316406,-0.1367604841518579,Andrew Vaughn,26197,683734,683734,0.297897513676971,149,621,5.123993558776167,683734,0.32385768407720217,0.3295423929239682,84,1309,CHW,100.31185150146484,0.30281654497620714,0.10397553516819572,99.1990629902554,3.7826096619289378,160,-0.0009089141392452428,-0.00025493931373052895,-0.0011638534529757718,0.000944337942192286,0.0008009370097446009,-0.00023878110051812825,0.3075955128695778,-0.001259233621046215
